latitude,longitude
37.50716696531328,127.0405609416204
37.50439136316639,127.05334865419391
37.49371855173904,127.11942779063521
37.560184435014705,126.83729215175173
37.52939634261606,126.8473503358631
37.53036808634766,126.84720128044846
37.56422128155506,126.99245522241952
37.50158152708528,127.02480645682974
37.52919712457677,126.84399267346394
37.49784663053721,127.0304292378651
37.484676161476415,126.92690830242107
37.48309047520071,126.9302222517147
37.5288931328091,126.84013508876846
37.49427304794774,127.11942451227219
37.52899931199873,126.8401336438555
37.578240973143515,127.05789393805865
37.493620947563535,127.02853496587122
37.518152311348175,126.90943414367015
37.49414701222489,127.12023372705728
37.52939634261606,126.8473503358631
37.5168427441293,126.90599006395341
37.50341818019117,127.04282478976005
37.48494284801012,126.98153251266775
37.483165030231454,126.95452056689878
37.48667676795004,126.92895121055315
37.53594179428919,127.13899655326281
37.529051472200095,127.13490733132149
37.55699786055547,126.93787486996656
37.52947244196788,126.84670808798758
37.62033603975146,126.91947273935988
37.48956806160944,126.92836620360009
37.65324391434145,127.06131426886903
37.486546756175656,127.01497797131483
37.549095145859006,126.87857389903726
37.55427859449548,126.9208603952982
37.528036809289176,126.87062652791751
37.504443795665466,127.04617915249433
37.48514848259099,126.92996202008317
37.50262145758912,127.04009753886096
37.48598363225444,127.01383150980139
37.504489790656926,127.05258164206396
37.653130494086454,127.0500691073607
37.54026653659819,127.12826774954962
37.53524431574077,126.99823652357232
37.48684337524221,126.92884805048116
37.474983732543215,126.98139473696806
37.63684540721859,127.02388868221591
37.525148146208295,127.05199034193413
37.48290944417086,126.92929633441022
37.57018682827845,127.0102032355588
37.535713741165154,127.1378853985845
37.56588431434967,127.00334575735738
37.57155133323983,127.0044426878539
37.49904203618197,127.0285146350234
37.48603674162263,126.929195786538
37.48612753102453,126.92973372068155
37.65338461781909,127.04971066771517
37.49427304794774,127.11942451227219
37.512999755403406,126.93549186447848
37.520256682751906,126.92946285772693
37.53470868688374,127.13781715370669
37.51603014877192,127.0356913445061
37.637414448215154,127.0254603609614
37.4948622968779,127.03035769113198
37.48329538940308,126.92877276388307
37.50860127594541,127.02205854192592
37.49414701222489,127.12023372705728
37.48864300651914,126.92805259026323
37.51768877436837,126.90791081192688
37.49421087037116,127.1184350037063
37.56302528379962,126.99109340510289
37.49784663053721,127.0304292378651
37.560184435014705,126.83729215175173
37.549906061763345,127.12884268480398
37.56702964993444,126.99181194174555
37.49189060526875,127.03095234393375
37.51710381784296,126.90761635564246
37.559809591442004,127.03694038803962
37.56188317022602,126.99549196477857
37.560184435014705,126.83729215175173
37.5195430398951,126.93109966016118
37.49414701222489,127.12023372705728
37.59644187560843,127.0887993252503
37.51515293826012,127.10760529473833
37.520256682751906,126.92946285772693
37.51902853357408,126.90617756265482
37.520205039150845,126.92726409031194
37.571061715161434,126.98954563307673
37.57308245534485,126.98857722172355
37.57060159653508,127.00417690537587
37.57382385674309,127.02092270369441
37.56907131688938,126.98412302013551
37.57233273775126,126.98705216489796
37.536374582491455,127.13645129134733
37.57353597352457,127.01986134126108
37.5715050379161,127.00142751575964
37.57159396582003,127.00308853470604
37.56935805494995,126.9838586715897
37.57264283870013,127.00395124549794
37.572620049505055,127.01339871425995
37.572737137116356,126.99084393043836
37.57195301937374,126.99995169612039
37.57361074568515,126.9973589622549
37.57192373983216,126.9998113546459
37.57111833328354,126.99931720282108
37.57111833328354,126.99931720282108
37.572737137116356,126.99084393043836
37.570729027912,127.01070952600209
37.57012914012158,126.9937434008505
37.570796133041135,127.00519541396112
37.575753216968394,126.99674323299966
37.56891071556354,126.98534484584516
37.57307374273991,127.01500834509733
37.571374949648586,127.00604025641869
37.5721380751306,126.99970650039745
37.57144031914719,127.0037759112208
37.57132559477772,127.0048993384346
37.573965518231,127.01989122851442
37.57273260663177,126.98974143234308
37.57143132764333,126.97526205509085
37.57173842473307,126.97947712457447
37.609449280639716,126.97511717773804
37.572022939842164,127.01312624017221
37.570599680244285,127.004327790191
37.57012828387019,127.015535800117
37.57145294765476,127.00302437188601
37.571441195292174,127.0070637198353
37.57023872632353,127.0023487532705
37.569864356679474,126.9924288266491
37.5743356636576,126.9972757022119
37.57172837964963,127.00630358887352
37.57156897421835,127.00434657425222
37.57137590606746,127.00721607979085
37.57171858454844,126.98949877641577
37.57144031914719,127.0037759112208
37.57179427538554,127.00010516537039
37.574066049752425,126.98818795841692
37.569278692376045,126.98477429327326
37.572710292368576,126.99052191042956
37.569524264773406,126.98936872079543
37.57077440920543,127.00492913490903
37.57169914387384,127.00353964062586
37.570599680244285,127.004327790191
37.57150155050246,127.00063218427621
37.57171092261844,127.00646616587179
37.57153132715454,127.0011068247589
37.56936805027404,126.98843035513971
37.568739472382624,126.98936677118077
37.572218271136336,127.00678680957903
37.572074743219915,127.00400653423205
37.56819455681214,126.96469142942159
37.570980344511746,127.0103011516159
37.57145584424701,127.00361973653143
37.572563959404754,126.98182318830109
37.57045890819894,126.97985014908029
37.57172837964963,127.00630358887352
37.573826283699105,127.0217668600159
37.57395766661199,127.02173513607049
37.570438963159624,127.00517466585127
37.5741372642652,127.02201592803767
37.57308245534485,126.98857722172355
37.57172423723041,126.9811704039006
37.571223939761175,126.99176806253043
37.57287937349243,126.99054123124569
37.5715270299926,127.0110073247458
37.57076527444888,126.98479730256192
37.57120742305635,127.00113980061779
37.573419612283544,126.97325481797365
37.572903200525296,127.01630009651667
37.57211576464006,127.00376422017577
37.572482006847785,127.01589887506093
37.57152547456571,126.98940690526555
37.56951395657118,126.99254065254868
37.57155387726494,127.00239255465259
37.57164586208324,126.99144211014331
37.57055214464693,127.00380211855702
37.575705533600186,127.00435033730894
37.571498227705256,127.01613848750495
37.570826166052974,126.99024783388856
37.57148764884538,127.00290613636652
37.5706996673131,127.00515528933528
37.570898893664626,126.98951526719691
37.56966960827524,126.98551935020717
37.5693856487643,126.99469660378732
37.57130724865898,127.0037281700074
37.570650786393244,127.01021840214904
37.57247942515758,126.97426886651795
37.5705974502721,127.00451222042902
37.5705974502721,127.00451222042902
37.57060009803772,127.0049202264103
37.57725704352057,126.98617828638034
37.57145294765476,127.00302437188601
37.57173859657819,126.99992677235147
37.57057769983484,126.98993252160969
37.57140119560126,127.00230356791303
37.57172129550511,127.01598200674763
37.569933374748885,127.00399089086206
37.572069164145674,126.98878429279486
37.57048816576504,126.98463307527945
37.56857938765688,126.98673764797205
37.57060159653508,127.00417690537587
37.56869421987195,126.98656171852059
37.571907745545886,126.98084166740597
37.57152547456571,126.98940690526555
37.571716840242956,127.00167767078923
37.5705974502721,127.00451222042902
37.573032225117814,127.01761255618959
37.5714075922585,126.99144201206666
37.569322221814765,126.98408948709648
37.50574384288686,127.0506696466408
37.57149965268895,127.01097225179726
37.567823222707254,126.96521245903469
37.57213788639645,126.98089185336727
37.569753424474015,126.98867635012283
37.57239737864596,126.9743554080376
37.56879920127042,126.99289628544571
37.57122152663346,126.98905481212255
37.569743729136235,126.98997831779721
37.57139682192266,126.97445741172517
37.57159152803714,127.01204954885078
37.57146202306576,127.00642016892397
37.57157145679577,127.00684195426726
37.57033376834593,127.01037647938595
37.56930046669548,126.98494128939792
37.571671672281255,127.00600793963888
37.5723711671823,127.0159076515021
37.57124702222869,126.97503499927073
37.57233781512443,126.99948761026955
37.57059980137527,127.00427262557012
37.57240304915348,126.9881779073853
37.57186417892663,126.9733152067347
37.57078105757839,127.0034029173794
37.5713778756059,127.00380620638892
37.570692107816114,126.97472521328542
37.57141804897541,126.98041488975247
37.56925650399726,126.98679788130735
37.571448158286366,126.99131559538552
37.57203995038054,127.00379820659204
37.570081151757236,127.0034263049899
37.5705550875473,127.00409525369669
37.57168701504229,127.00367735916744
37.57164392617107,127.00635502468705
37.57593869886597,126.99075131794095
37.57143132764333,126.97526205509085
37.57057769983484,126.98993252160969
37.57042116862946,126.99895715882401
37.57213408089125,127.00516871753491
37.57213408089125,127.00516871753491
37.572074743219915,127.00400653423205
37.5718847632044,126.99958420816995
37.572563959404754,126.98182318830109
37.5707545449168,127.00412388999641
37.57164392617107,127.00635502468705
37.57273260663177,126.98974143234308
37.57129653372341,127.00285366741652
37.57077440920543,127.00492913490903
37.573948097597984,126.98929234466122
37.570692107816114,126.97472521328542
37.57159396582003,127.00308853470604
37.568739472382624,126.98936677118077
37.57186417892663,126.9733152067347
37.570772747374825,126.98965909681313
37.610635398137894,126.97755867561452
37.56879920127042,126.99289628544571
37.57296742276035,126.9838456697454
37.569743729136235,126.98997831779721
37.57076527444888,126.98479730256192
37.57209809872479,126.98047796515834
37.57161766352446,127.0024019043296
37.57077821374263,126.98983150873258
37.57341719332623,126.98471160620984
37.57005466633818,126.99894747286697
37.53728264542949,127.13940888435835
37.569743729136235,126.98997831779721
37.57102058447677,126.97456258806343
37.572574988570736,126.98780352299747
37.568954670231996,126.98916256911663
37.57045890819894,126.97985014908029
37.57273260663177,126.98974143234308
37.57165150882932,127.00282328376738
37.57185888886298,126.98074059802285
37.57145294765476,127.00302437188601
37.57131855889763,127.0027206993416
37.57171092261844,127.00646616587179
37.56907502648973,126.98705643409627
37.56892666243869,126.98649967633473
37.57145294765476,127.00302437188601
37.57395624991721,126.98815512382541
37.573391242577905,127.02301677124693
37.57150155050246,127.00063218427621
37.569957534019075,126.98736567466142
37.57446851962818,126.98877295355484
37.573717776194584,126.98840890327179
37.610635398137894,126.97755867561452
37.56949083821971,126.97879660883629
37.57046617403786,127.01064710845854
37.569743729136235,126.98997831779721
37.57222610702602,126.98904441163818
37.570069033429874,127.01064106068107
37.57012914012158,126.9937434008505
37.57253884065471,127.00692804249928
37.5721825846285,127.00691073256915
37.57176559758061,126.9896361743174
37.57291925440012,126.98355471249928
37.57132183059125,126.98963729188274
37.57620659143781,127.02246676007864
37.57130724865898,127.0037281700074
37.57041958873282,126.97425693682658
37.57123185928122,127.00312205925009
37.570980344511746,127.0103011516159
37.573419612283544,126.97325481797365
37.57664522317165,126.99053629519456
37.57259455639828,126.98419916430633
37.57232323837115,127.00622334466752
37.57077610351605,126.97469041403106
37.57239737864596,126.9743554080376
37.57239737864596,126.9743554080376
37.57045890819894,126.97985014908029
37.57010993661778,127.01143287219476
37.56936627894659,126.9860467484604
37.57357802491128,126.98378713697308
37.57520744529748,127.0019232446274
37.575531204163376,126.99679633816753
37.56910264223803,126.98676164112423
37.574481567516216,126.99023144844517
37.610635398137894,126.97755867561452
37.568974171612915,126.98972133809987
37.57573701271911,126.95757502969282
37.56940439774121,126.98929424306377
37.57130724865898,127.0037281700074
37.56858824885251,126.98985949018802
37.57308918775962,126.9738289970875
37.5723891834147,126.9895435720557
37.570474717202465,126.97435737404632
37.5707545449168,127.00412388999641
37.571559883302896,127.00250040751158
37.57043376848473,126.97453541651201
37.57171858454844,126.98949877641577
37.56896310576252,126.98990395052178
37.572710292368576,126.99052191042956
37.57002472479694,127.00540462510773
37.57247977368831,126.98381316691048
37.57048816576504,126.98463307527945
37.5764204098947,126.98959910639167
37.57404263711268,127.02006558199193
37.61109725251222,126.97709450115234
37.56907062276943,126.98618769759523
37.568796570947086,126.98995220888968
37.57232323837115,127.00622334466752
37.5770938471587,126.99041182247079
37.57382385674309,127.02092270369441
37.57045890819894,126.97985014908029
37.57239737864596,126.9743554080376
37.56936805027404,126.98843035513971
37.57353992015581,126.98336494243065
37.57010255595368,127.01336611734034
37.5691882088942,126.99479011147051
37.5721825846285,127.00691073256915
37.57090918954925,127.01036614822787
37.56907062276943,126.98618769759523
37.61109725251222,126.97709450115234
37.568974171612915,126.98972133809987
37.5691090358045,126.99733111014963
37.57277523291401,126.97325721451978
37.57099603448125,126.97569169031853
37.57144031914719,127.0037759112208
37.5707699065033,127.00283835057424
37.56907502648973,126.98705643409627
37.57374610836679,127.02236773170307
37.56879920127042,126.99289628544571
37.57408224500539,127.02162568436306
37.571276529440425,126.98997856918609
37.57360689956893,126.98632509127613
37.57020828546704,127.00546839725497
37.569743729136235,126.98997831779721
37.57165150882932,127.00282328376738
37.571716840242956,127.00167767078923
37.5705550875473,127.00409525369669
37.569120565939784,126.98453863456506
37.570364966396696,127.00401528619825
37.609449280639716,126.97511717773804
37.57064399836966,127.00240834497137
37.57262402390413,126.99882050609303
37.57307261476272,127.01692228809465
37.573859323559034,127.02154115664023
37.570572869803556,127.01560610754062
37.57142716353933,127.01117485098231
37.5715990457604,127.00354995242
37.57369708446782,127.0213816766054
37.57126853460036,126.97523833534055
37.57295403961288,127.00391665184132
37.57175824540696,127.01520787923315
37.572563959404754,126.98182318830109
37.5713450148833,127.00314811837464
