latitude,longitude,name
37.506276,126.856799,덕의초등학교
37.497362,126.839734,나비유치원
37.499496,126.842183,혜원유치원
37.497683,126.844997,세라핌어린이집
37.504699,126.844375,매봉초병설유치원
37.504546,126.846112,아람유치원
37.504882,126.849058,세곡초등학교
37.488008,126.881845,서울남유치원
37.490942,126.887203,도현유치원
37.486007,126.884695,예뜰어린이집
37.495045,126.892311,동구로초등학교
37.496915,126.885806,구로초등학교
37.488806,126.835182,샛별어린이집
37.491746,126.874349,구일어린이집
37.492795,126.872928,구일초등학교
37.489158,126.877571,신도유치원
37.485301,126.884074,영일초등학교
37.488265,126.895119,영서초병설유치원
37.484827,126.890596,구로남초등학교
37.484935,126.889278,꿀벌유치원
37.494071,126.825993,온수초등학교
37.494894,126.834389,무궁어린이집
37.49354,126.834631,샘소슬어린이집
37.495235,126.817374,예쁨유치원
37.497834,126.822241,정진학교
37.505015,126.887942,미래초병설유치원
37.486689,126.831364,푸른동산유치원
37.489606,126.838711,오류남초등학교
37.492367,126.843062,예쁜별어린이집
37.506927,126.879493,신미림초병설유치원
37.50727,126.876494,사랑유치원
37.512325,126.883397,신도림초등학교
37.47691,126.8241553,항동초등학교
37.485482,126.823395,항동어린이집
37.487735,126.825157,성베드로학교
37.491162,126.842017,일신유치원
37.49164,126.842809,버들유치원
37.492319,126.834631,서울하늘숲유치원
37.488971,126.835295,지구촌학교
37.49681,126.829017,궁동어린이집
37.499261,126.86537,고산초등학교
37.4838959,126.8410648,하늘숲초등학교
37.481404,126.837014,천왕초등학교
37.476016,126.891713,시내유치원
37.475776,126.890237,모아래 어린이집
37.47232,126.893007,샛별 어린이집
37.447427,126.916426,금동초등학교
37.454828,126.897608,꿈나래 어린이집
37.47812,126.896449,가산초등학교
37.479638,126.905967,양지유치원
37.449855,126.907253,시흥5동 어린이집
37.448573,126.904304,본동 어린이집
37.454644,126.904958,시흥초등학교
37.460455,126.902101,새라 어린이집
37.471725,126.908326,정심초등학교
37.448853,126.903493,조형유치원
37.45895,126.906171,시흥4동어린이집
37.459687,126.909044,신흥초등학교
37.466715,126.908975,문교초등학교
37.467721,126.907262,정심 어린이집
37.472999,126.905858,개미 어린이집
37.465793,126.907184,새롬어린이집
37.474613,126.904109,한울 아트스쿨
37.476876,126.907771,미성유치원
37.6486279,127.0834333,수암초교
37.47709,126.90919,애경어린이집
37.475454,126.909492,영남초등학교
37.467249,126.890972,두산초등학교
37.464453,126.893515,기쁨 어린이집
37.482621,126.884455,가산 어린이집
37.465514,126.900057,독산초등학교
37.440234,126.907423,새길어린이집
37.477391,126.902495,독산본동어린이집
37.47686,126.900953,동산 유치원
37.441816,126.908303,금산초등학교
37.446647,126.905247,백산초등학교
37.446718,126.908245,자연유아 어린이집
37.448229,126.900257,양문 어린이집
37.474777,126.899464,문성초등학교
37.456392,126.901589,금주어린이집
37.460122,126.900294,옥계어린이집
37.462974,126.90072,해솔예술어린이집
37.464258,126.900288,독산유치원
37.447009,126.899507,문백초등학교
