latitude,longitude,name
37.6892767,127.0554486,서울특별시 노원구  동일로 1034
37.6661065,127.0694863,서울특별시 노원구  한글비석로 277
37.6645587,127.0636353,서울특별시 노원구  한글비석로 489 마들지구대
37.6892767,127.0554486,서울특별시 노원구  동일로 1693
37.5007837,126.9839926,서울특별시 서초구  동작대로 34
37.4957117,126.9875539,서울특별시 서초구  동광로19길 38
37.6214265,126.9265876,서울특별시 은평구  연서로 290
37.6151637,126.9127299,서울특별시 은평구  갈현로 195
37.6399494,126.9208245,서울특별시 은평구  진관3로 38 진관파출소
37.6050498,126.9347481,서울특별시 은평구  통일로 737
37.6514414,127.0472207,서울특별시 도봉구 노해로 392
37.6440099,127.0346842,서울특별시 도봉구  도봉로104길 49-5
37.6582935,127.0237721,서울특별시 도봉구  시루봉로5길 10
37.662347,127.0397724,서울특별시 도봉구  방학로3길 132
37.5255045,127.0333623,서울특별시 강남구  언주로 426
37.4893587,127.0659919,서울특별시 강남구  삼성로 203
37.4887622,127.1030367,서울특별시 강남구  밤고개로1길 48
37.4654855,127.1005494,서울특별시 강남구  헌릉로 623
34.220389,70.3800314,nan
